date,precipitation_inches
2018-02-23,0.11262650042772293
2018-02-24,0.014590139500796795
2018-02-25,0.08898169547319412
2018-02-26,0.00022874909336678684
2018-02-27,0.00016930483980104327
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0002775598259177059
2018-03-03,0.0
2018-03-04,0.005076887086033821
2018-03-05,0.11335135251283646
2018-03-06,0.25013551115989685
2018-03-07,0.013564681634306908
2018-03-08,0.004538295790553093
2018-03-09,0.00438320729881525
2018-03-10,0.009817693382501602
2018-03-11,0.0569898746907711
2018-03-12,8.391862502321601e-05
2018-03-13,0.0005981199792586267
2018-03-14,0.0005981199792586267
2018-03-15,1.025965411827201e-05
2018-03-16,0.09541153162717819
2018-03-17,0.302442729473114
2018-03-18,0.01173490658402443
2018-03-19,0.08528679609298706
2018-03-20,0.09752566367387772
2018-03-21,0.006134859286248684
2018-03-22,0.0005217001889832318
2018-03-23,0.06358295679092407
2018-03-24,0.23015932738780975
2018-03-25,0.014929058961570263
2018-03-26,0.10175726562738419
2018-03-27,0.03241175040602684
2018-03-28,0.0014846407575532794
2018-03-29,0.01919027604162693
2018-03-30,0.01606963388621807
2018-03-31,0.027802642434835434
2018-04-01,0.0043695163913071156
2018-04-02,0.014828438870608807
2018-04-03,0.19414925575256348
2018-04-04,0.04513545706868172
2018-04-05,0.0086281169205904
2018-04-06,0.035093605518341064
2018-04-07,0.011242887005209923
2018-04-08,0.06067546084523201
2018-04-09,0.10862191021442413
2018-04-10,0.0
2018-04-11,0.005127857439219952
2018-04-12,0.042293619364500046
2018-04-13,0.18505141139030457
2018-04-14,0.5136561989784241
2018-04-15,0.1164323166012764
2018-04-16,0.005319705232977867
2018-04-17,0.0027848943136632442
2018-04-18,0.13453799486160278
2018-04-19,0.04232592508196831
2018-04-20,0.00283900392241776
2018-04-21,0.025490883737802505
2018-04-22,0.0018359420355409384
2018-04-23,0.004952144343405962
2018-04-24,0.16958606243133545
2018-04-25,0.04647773504257202
2018-04-26,0.0008728815009817481
2018-04-27,4.996551797376014e-05
2018-04-28,2.770041101030074e-05
2018-04-29,0.0008715103031136096
2018-04-30,0.027735766023397446
2018-05-01,0.09915266185998917
2018-05-02,0.02665698155760765
2018-05-03,0.007434084080159664
2018-05-04,0.011193697340786457
2018-05-05,0.000937120639719069
2018-05-06,0.018935635685920715
2018-05-07,0.014494686387479305
2018-05-08,0.18330921232700348
2018-05-09,0.13548949360847473
2018-05-10,0.053377047181129456
2018-05-11,0.26406344771385193
2018-05-12,0.28126153349876404
2018-05-13,0.108831487596035
2018-05-14,0.01793150044977665
2018-05-15,0.04313845932483673
2018-05-16,0.0034903327468782663
2018-05-17,0.07557562738656998
2018-05-18,0.5917603373527527
2018-05-19,0.09934183955192566
2018-05-20,0.03820883110165596
2018-05-21,0.02259921096265316
2018-05-22,0.018645020201802254
2018-05-23,0.2413879632949829
2018-05-24,0.14322878420352936
2018-05-25,0.01916714571416378
2018-05-26,0.007240649778395891
2018-05-27,0.01685311272740364
2018-05-28,0.205641508102417
2018-05-29,0.0717376247048378
2018-05-30,0.11407138407230377
2018-05-31,0.006670489441603422
2018-06-01,0.047320906072854996
2018-06-02,0.2069786638021469
2018-06-03,0.0047624739818274975
2018-06-04,0.0019418445881456137
2018-06-05,0.0003149219264741987
2018-06-06,0.09293122589588165
2018-06-07,0.14709138870239258
2018-06-08,0.24171200394630432
2018-06-09,0.26714590191841125
2018-06-10,0.03843500837683678
2018-06-11,0.33479222655296326
2018-06-12,0.0907028466463089
2018-06-13,0.006937242113053799
2018-06-14,0.07009299099445343
2018-06-15,0.012112521566450596
2018-06-16,0.13859282433986664
2018-06-17,0.4005221724510193
2018-06-18,0.46162790060043335
2018-06-19,0.39725232124328613
2018-06-20,0.402981698513031
2018-06-21,0.3735891282558441
2018-06-22,0.03543771058320999
2018-06-23,0.1673486828804016
2018-06-24,0.22621941566467285
2018-06-25,0.2746809720993042
2018-06-26,0.2219800353050232
2018-06-27,0.21660193800926208
2018-06-28,0.04257281869649887
2018-06-29,0.034006182104349136
2018-06-30,0.18843182921409607
2018-07-01,0.27621379494667053
2018-07-02,0.01629793271422386
2018-07-03,0.18751835823059082
2018-07-04,0.29788118600845337
2018-07-05,0.05288282409310341
2018-07-06,0.0060427566058933735
2018-07-07,0.014431835152208805
2018-07-08,0.020600993186235428
2018-07-09,0.05765572190284729
2018-07-10,0.051145508885383606
2018-07-11,0.0254470556974411
2018-07-12,0.13821059465408325
2018-07-13,0.3937739133834839
2018-07-14,0.01892431639134884
2018-07-15,0.12897351384162903
2018-07-16,0.04701340198516846
2018-07-17,0.06107611581683159
2018-07-18,0.2240917831659317
2018-07-19,0.5468670725822449
2018-07-20,0.07381939888000488
2018-07-21,0.023055989295244217
2018-07-22,0.16239473223686218
2018-07-23,0.06837198883295059
2018-07-24,0.006897308863699436
2018-07-25,0.13758741319179535
2018-07-26,0.006314799655228853
2018-07-27,0.007722075562924147
2018-07-28,0.08972585946321487
2018-07-29,0.059359122067689896
2018-07-30,0.16692739725112915
2018-07-31,0.02658051811158657
2018-08-01,0.008725729770958424
2018-08-02,0.00205248617567122
2018-08-03,0.0033702135551720858
2018-08-04,0.1233576312661171
2018-08-05,0.11254677176475525
2018-08-06,0.07667470723390579
2018-08-07,0.18818433582782745
2018-08-08,0.00023875621263869107
2018-08-09,0.0009715212509036064
2018-08-10,0.0007782313041388988
2018-08-11,1.5841829736018553e-05
2018-08-12,0.0
2018-08-13,0.002317387145012617
2018-08-14,0.019073279574513435
2018-08-15,0.15811622142791748
2018-08-16,0.1889052838087082
2018-08-17,0.02986590750515461
2018-08-18,0.003713166108354926
2018-08-19,0.24896860122680664
2018-08-20,0.5188589692115784
2018-08-21,0.038027212023735046
2018-08-22,0.0020391119178384542
2018-08-23,0.009019868448376656
2018-08-24,0.14057689905166626
2018-08-25,0.010477947071194649
2018-08-26,0.05045776814222336
2018-08-27,0.036160048097372055
2018-08-28,0.1496126502752304
2018-08-29,0.012725263833999634
2018-08-30,0.0014508169842883945
2018-08-31,0.0007296902476809919
2018-09-01,0.016070442274212837
2018-09-02,0.08089377731084824
2018-09-03,0.019145580008625984
2018-09-04,0.01791091449558735
2018-09-05,0.14288267493247986
2018-09-06,0.0002254875289509073
2018-09-07,0.003991047386080027
2018-09-08,0.000270254589850083
2018-09-09,0.005596659611910582
2018-09-10,0.03335311636328697
2018-09-11,0.015312318690121174
2018-09-12,0.0013182272668927908
2018-09-13,0.0
2018-09-14,0.0005695786094292998
2018-09-15,0.005385110154747963
2018-09-16,0.00043877033749595284
2018-09-17,0.016807451844215393
2018-09-18,0.2180171012878418
2018-09-19,0.2952517569065094
2018-09-20,0.8876605033874512
2018-09-21,0.44198158383369446
2018-09-22,0.0062811835668981075
2018-09-23,0.00023661070736125112
2018-09-24,0.024043913930654526
2018-09-25,0.270346462726593
2018-09-26,0.07364478707313538
2018-09-27,0.010513273999094963
2018-09-28,0.06645994633436203
2018-09-29,0.014780174009501934
2018-09-30,0.02787976898252964
2018-10-01,0.04658842831850052
2018-10-02,0.014507961459457874
2018-10-03,0.008116758428514004
2018-10-04,0.016961706802248955
2018-10-05,0.20954415202140808
2018-10-06,0.019079482182860374
2018-10-07,0.022370295599102974
2018-10-08,0.3077980577945709
2018-10-09,0.33800584077835083
2018-10-10,0.5541991591453552
2018-10-11,0.1034698337316513
2018-10-12,0.02723277173936367
2018-10-13,0.01449241116642952
2018-10-14,0.0782080739736557
2018-10-15,0.005559341050684452
2018-10-16,0.0001330706145381555
2018-10-17,1.5362874137281324e-06
2018-10-18,0.0
2018-10-19,0.00020376277097966522
2018-10-20,0.0
2018-10-21,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.00042176959686912596
2018-10-25,0.04081465303897858
2018-10-26,0.008103229105472565
2018-10-27,0.00174402364064008
2018-10-28,0.020795561373233795
2018-10-29,0.001696437830105424
2018-10-30,0.0026349015533924103
2018-10-31,0.0012365438742563128
2018-11-01,0.0012651084689423442
2018-11-02,0.04452250152826309
2018-11-03,0.16061899065971375
2018-11-04,0.13804113864898682
2018-11-05,0.09329403936862946
2018-11-06,0.1062757670879364
2018-11-07,0.004420511424541473
2018-11-08,0.00933606643229723
2018-11-09,0.02937489189207554
2018-11-10,0.0018747784197330475
2018-11-11,0.0015933748800307512
2018-11-12,0.004553386475890875
2018-11-13,1.3186912838136777e-05
2018-11-14,0.00016738320118747652
2018-11-15,0.00047651660861447453
2018-11-16,0.011670044623315334
2018-11-17,0.04900602251291275
2018-11-18,0.0038227413315325975
2018-11-19,0.004161274991929531
2018-11-20,0.0007271277718245983
2018-11-21,0.0
2018-11-22,0.0
2018-11-23,0.0
2018-11-24,0.02044612355530262
2018-11-25,0.028653427958488464
2018-11-26,0.0019395201234146953
2018-11-27,3.158301842631772e-05
2018-11-28,0.005416041240096092
2018-11-29,0.006840825080871582
2018-11-30,0.00449878815561533
2018-12-01,0.15075922012329102
2018-12-02,0.19585521519184113
2018-12-03,0.0020095384679734707
2018-12-04,0.0007599374512210488
2018-12-05,0.0002864421403501183
2018-12-06,0.00237639551050961
2018-12-07,0.0003329806786496192
2018-12-08,0.005925886332988739
2018-12-09,8.06079842732288e-05
2018-12-10,3.901898708136287e-06
