MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20160920,46102,Oglala Lakota County,SD,0.00,100.00,27.53,0.00,0.00,0.00,2016-09-20,2016-09-26,1
20160913,46102,Oglala Lakota County,SD,0.00,100.00,27.53,0.00,0.00,0.00,2016-09-13,2016-09-19,1
20160906,46102,Oglala Lakota County,SD,0.00,100.00,32.12,0.00,0.00,0.00,2016-09-06,2016-09-12,1
20160830,46102,Oglala Lakota County,SD,0.00,100.00,89.31,0.00,0.00,0.00,2016-08-30,2016-09-05,1
20160823,46102,Oglala Lakota County,SD,0.00,100.00,98.53,0.00,0.00,0.00,2016-08-23,2016-08-29,1
20160816,46102,Oglala Lakota County,SD,0.00,100.00,98.53,0.00,0.00,0.00,2016-08-16,2016-08-22,1
20160809,46102,Oglala Lakota County,SD,0.00,100.00,100.00,0.00,0.00,0.00,2016-08-09,2016-08-15,1
20160802,46102,Oglala Lakota County,SD,0.00,100.00,100.00,0.00,0.00,0.00,2016-08-02,2016-08-08,1
20160726,46102,Oglala Lakota County,SD,0.00,100.00,56.07,0.00,0.00,0.00,2016-07-26,2016-08-01,1
20160719,46102,Oglala Lakota County,SD,0.00,100.00,54.72,0.00,0.00,0.00,2016-07-19,2016-07-25,1
